TAG	TEXT	COMMENT	AUDIOFILE
GAMEPLAY_EMOTE_HERO_08B_LOW_CARDS	I'm almost out of cards.	
GAMEPLAY_EMOTE_HERO_08B_NO_CARDS	I'm out of cards!	
GAMEPLAY_EMOTE_HERO_08B_OOPS	Oh my. Oops.	
GAMEPLAY_EMOTE_HERO_08B_SORRY	Oh, dear.  Sorry.	
GAMEPLAY_EMOTE_HERO_08B_START	Knowledge is power.	
GAMEPLAY_EMOTE_HERO_08B_THANKS	Thank you, my friend.	
GAMEPLAY_EMOTE_HERO_08B_THINK1	Hmm...	
GAMEPLAY_EMOTE_HERO_08B_THINK2	Observe and reflect...	
GAMEPLAY_EMOTE_HERO_08B_THINK3	There must be a way...	
GAMEPLAY_EMOTE_HERO_08B_THREATEN	Time for a lesson, insolent pup!	
GAMEPLAY_EMOTE_HERO_08B_TIMER	Look at the time!	
GAMEPLAY_EMOTE_HERO_08B_WELL_PLAYED	Well played.		
GAMEPLAY_EMOTE_HERO_08B_WOW	Marvelous.		VO_HERO_08b_WOW_35.wav
GAMEPLAY_EMOTE_HERO_08B_ERROR_FULL_MINIONS	I have too many minions.	
GAMEPLAY_EMOTE_HERO_08B_ERROR_GENERIC	I cannot do that.	
GAMEPLAY_EMOTE_HERO_08B_ERROR_HAND_FULL	My hand is full!	
GAMEPLAY_EMOTE_HERO_08B_ERROR_I_ATTACKED	I already attacked.	
GAMEPLAY_EMOTE_HERO_08B_ERROR_JUST_PLAYED	Give that minion a turn to get ready.	
GAMEPLAY_EMOTE_HERO_08B_ERROR_MINION_ATTACKED	That minion already attacked.	
GAMEPLAY_EMOTE_HERO_08B_ERROR_NEED_MANA	I don't have enough Mana.	
GAMEPLAY_EMOTE_HERO_08B_ERROR_NEED_WEAPON	I need a weapon.	
GAMEPLAY_EMOTE_HERO_08B_ERROR_PLAY	I can't play that.	
GAMEPLAY_EMOTE_HERO_08B_ERROR_STEALTH	I cannot target Stealthed minions.	
GAMEPLAY_EMOTE_HERO_08B_ERROR_TARGET	That's not a valid target.	
GAMEPLAY_EMOTE_HERO_08B_ERROR_TAUNT	A minion with Taunt is in the way.	
GAMEPLAY_EMOTE_HERO_08B_MIRROR_START	May we learn much together.	
GAMEPLAY_EMOTE_HERO_08B_WINTERVEIL_GREETINGS	Happy Feast of Winter Veil!	
GAMEPLAY_EMOTE_HERO_08B_LUNAR_NEW_YEAR	Happy New Year!	
GAMEPLAY_EMOTE_HERO_08B_FIRE_FESTIVAL	A grand Midsummer to you.	
GAMEPLAY_EMOTE_HERO_08B_PIRATE_DAY	We celebrate... sea criminals today?	
GAMEPLAY_EMOTE_HERO_08B_HALLOWS_END	Happy Hallow's End.	
GAMEPLAY_EMOTE_HERO_08B_NOBLEGARDEN	Happy Noblegarden!
GAMEPLAY_EMOTE_HERO_08B_GREETINGS_RESPONSE	May we find what we seek.		VO_HERO_08b_MIRROR_GREETINGS_04.wav
VO_HERO_08b_HAPPY_NEW_YEAR_53	Happy New Year!		VO_HERO_08b_HAPPY_NEW_YEAR_53

# HERO_01a, also known as HERO_11, is Magni Bronzebeard (Warrior)
GAMEPLAY_EMOTE_HERO_01A_CONCEDE	You got me.		VO_HERO_11_Concede_08.wav
GAMEPLAY_EMOTE_HERO_01A_GOOD_GAME	Good game.		VO_HERO_11_GG_16.wav
GAMEPLAY_EMOTE_HERO_01A_GREETINGS	Hello there.		VO_HERO_11_Greetings_01.wav
GAMEPLAY_EMOTE_HERO_01A_LOW_CARDS	I'm almost out of cards.		VO_HERO_11_LowCards_34.wav
GAMEPLAY_EMOTE_HERO_01A_NO_CARDS	I'm out of cards!		VO_HERO_11_NoCards_35.wav
GAMEPLAY_EMOTE_HERO_01A_OOPS	That's not right.		VO_HERO_11_Oops_04.wav
GAMEPLAY_EMOTE_HERO_01A_SORRY	I'm so sorry friend.		VO_HERO_11_Sorry_07.wav
GAMEPLAY_EMOTE_HERO_01A_START	For Khaz Modan!		VO_HERO_11_Start_10.wav
GAMEPLAY_EMOTE_HERO_01A_THANKS	Thank you!		VO_HERO_11_Thanks_06.wav
GAMEPLAY_EMOTE_HERO_01A_THINK1	Hmm...		VO_HERO_11_Thinking1_13.wav
GAMEPLAY_EMOTE_HERO_01A_THINK2	Maybe...  No, no, no, no...		VO_HERO_11_Thinking2_14.wav
GAMEPLAY_EMOTE_HERO_01A_THINK3	So many choices...		VO_HERO_11_Thinking3_15.wav
GAMEPLAY_EMOTE_HERO_01A_THREATEN	Feel the fury of the mountain!		VO_HERO_11_Threaten_05.wav
GAMEPLAY_EMOTE_HERO_01A_TIMER	I gotta move!		VO_HERO_11_Time_12.wav
GAMEPLAY_EMOTE_HERO_01A_WELL_PLAYED	Well played.		VO_HERO_11_Well_Played_03.wav
GAMEPLAY_EMOTE_HERO_01A_WOW	By my beard!		VO_HERO_11_WOW_24.wav
GAMEPLAY_EMOTE_HERO_01A_ERROR_FULL_MINIONS	I have too many minions.		VO_HERO_11_ERROR07_42.wav
GAMEPLAY_EMOTE_HERO_01A_ERROR_GENERIC	I cannot do that.		VO_HERO_11_ERROR12_47.wav
GAMEPLAY_EMOTE_HERO_01A_ERROR_HAND_FULL	My hand is full!		VO_HERO_11_ERROR06_41.wav
GAMEPLAY_EMOTE_HERO_01A_ERROR_I_ATTACKED	I already attacked.		VO_HERO_11_ERROR04_39.wav
GAMEPLAY_EMOTE_HERO_01A_ERROR_JUST_PLAYED	Give that minion a turn to get ready.		VO_HERO_11_ERROR05_40.wav
GAMEPLAY_EMOTE_HERO_01A_ERROR_MINION_ATTACKED	That minion already attacked.		VO_HERO_11_ERROR03_38.wav
GAMEPLAY_EMOTE_HERO_01A_ERROR_NEED_MANA	I don't have enough Mana.		VO_HERO_11_ERROR02_37.wav
GAMEPLAY_EMOTE_HERO_01A_ERROR_NEED_WEAPON	I need a weapon.		VO_HERO_11_ERROR01_36.wav
GAMEPLAY_EMOTE_HERO_01A_ERROR_PLAY	I can't play that.		VO_HERO_11_ERROR09_44.wav
GAMEPLAY_EMOTE_HERO_01A_ERROR_STEALTH	I can't target Stealthed minions.		VO_HERO_11_ERROR08_43.wav
GAMEPLAY_EMOTE_HERO_01A_ERROR_TARGET	That's not a valid target.		VO_HERO_11_ERROR10_45.wav
GAMEPLAY_EMOTE_HERO_01A_ERROR_TAUNT	I must attack the minion with Taunt.		VO_HERO_11_ERROR11_46.wav
GAMEPLAY_EMOTE_HERO_01A_MIRROR_START	Yeah! Khaz Modan!		VO_HERO_11_MIRROR_START_11.wav
GAMEPLAY_EMOTE_HERO_01A_WINTERVEIL_GREETINGS	Happy Feast of Winter Veil!		VO_HERO_11_HAPPY_HOLIDAYS_19.wav
GAMEPLAY_EMOTE_HERO_01A_EVENT_LUNAR_NEW_YEAR	Happy New Year!		VO_HERO_11_HAPPY_NEW_YEAR_LUNAR_16.wav
GAMEPLAY_EMOTE_HERO_01A_CELEBRATE	Hip hip, hooray!		VO_HERO_11_CELEBRATE_28.wav
GAMEPLAY_EMOTE_HERO_01A_HALLOWS_END	Happy Hallow's End, friend.		VO_HERO_11_HAPPY_HALLOWEEN_18.wav
GAMEPLAY_EMOTE_HERO_01A_FIRE_FESTIVAL	Happy Midsummer Fire Festival!		VO_MagniBronzebeard_Male_Dwarf_FIRE_FESTIVAL_01.wav
GAMEPLAY_EMOTE_HERO_01A_PIRATE_DAY	Yarrr! I be the king of the high seas!		VO_MagniBronzebeard_Male_Dwarf_PIRATE_DAY_01.wav
GAMEPLAY_EMOTE_HERO_01A_NOBLEGARDEN	Happy Noblegarden!		VO_HERO_11_HAPPY_NOBLEGARDEN_30.wav
GAMEPLAY_EMOTE_HERO_01A_GREETINGS_RESPONSE	Hello, yourself.		VO_HERO_11_MIRROR_GREETINGS_02.wav
VO_HERO_11_HAPPY_NEW_YEAR_20	Happy New Year!		VO_HERO_11_HAPPY_NEW_YEAR_20

# HERO_04a, also known as HERO_13, is Lady Liadrin (Paladin)
GAMEPLAY_EMOTE_HERO_04A_CONCEDE	Your win, friend.  I concede.		VO_HERO_13_Concede_08.wav
GAMEPLAY_EMOTE_HERO_04A_GOOD_GAME	Good game.		VO_HERO_13_GG_16.wav
GAMEPLAY_EMOTE_HERO_04A_GREETINGS	Hello, challenger.		VO_HERO_13_Greetings_01.wav
GAMEPLAY_EMOTE_HERO_04A_LOW_CARDS	I'm almost out of cards!		VO_HERO_13_LowCards_34.wav
GAMEPLAY_EMOTE_HERO_04A_NO_CARDS	I'm out of cards!		VO_HERO_13_NoCards_35.wav
GAMEPLAY_EMOTE_HERO_04A_OOPS	An error, to be sure.		VO_HERO_13_Oops_04.wav
GAMEPLAY_EMOTE_HERO_04A_SORRY	Apologies.		VO_HERO_13_Sorry_07.wav
GAMEPLAY_EMOTE_HERO_04A_START	My blade burns with holy fire!		VO_Liadrin_Female_BloodElf_Intro_01.wav
GAMEPLAY_EMOTE_HERO_04A_THANKS	My sincerest thanks.		VO_HERO_13_Thanks_06.wav
GAMEPLAY_EMOTE_HERO_04A_THINK1	Hmm...		VO_HERO_13_Thinking1_13.wav
GAMEPLAY_EMOTE_HERO_04A_THINK2	Options, options...		VO_HERO_13_Thinking2_14.wav
GAMEPLAY_EMOTE_HERO_04A_THINK3	Should I...  Hmm..		VO_HERO_13_Thinking3_15.wav
GAMEPLAY_EMOTE_HERO_04A_THREATEN	You will pay for that, cur!		VO_HERO_13_Threaten_05.wav
GAMEPLAY_EMOTE_HERO_04A_TIMER	Let's move!		VO_HERO_13_Time_12.wav
GAMEPLAY_EMOTE_HERO_04A_WELL_PLAYED	Well played.		VO_HERO_13_Well_Played_03.wav
GAMEPLAY_EMOTE_HERO_04A_WOW	That is incredible!		VO_HERO_13_WOW_24.wav
GAMEPLAY_EMOTE_HERO_04A_ERROR_FULL_MINIONS	I have too many minions.		VO_HERO_13_ERROR07_42.wav
GAMEPLAY_EMOTE_HERO_04A_ERROR_GENERIC	I cannot do that.		VO_HERO_13_ERROR12_47.wav
GAMEPLAY_EMOTE_HERO_04A_ERROR_HAND_FULL	My hand is full!		VO_HERO_13_ERROR06_41.wav
GAMEPLAY_EMOTE_HERO_04A_ERROR_I_ATTACKED	I already attacked.		VO_HERO_13_ERROR04_39.wav
GAMEPLAY_EMOTE_HERO_04A_ERROR_JUST_PLAYED	Give that minion a turn to get ready.		VO_HERO_13_ERROR05_40.wav
GAMEPLAY_EMOTE_HERO_04A_ERROR_MINION_ATTACKED	That minion already attacked.		VO_HERO_13_ERROR03_38.wav
GAMEPLAY_EMOTE_HERO_04A_ERROR_NEED_MANA	I don't have enough Mana.		VO_HERO_13_ERROR02_37.wav
GAMEPLAY_EMOTE_HERO_04A_ERROR_NEED_WEAPON	I need a weapon.		VO_HERO_13_ERROR01_36.wav
GAMEPLAY_EMOTE_HERO_04A_ERROR_PLAY	I can't play that.		VO_HERO_13_ERROR09_44.wav
GAMEPLAY_EMOTE_HERO_04A_ERROR_STEALTH	I can't target Stealthed minions.		VO_HERO_13_ERROR08_43.wav
GAMEPLAY_EMOTE_HERO_04A_ERROR_TARGET	That's not a valid target.		VO_HERO_13_ERROR10_45.wav
GAMEPLAY_EMOTE_HERO_04A_ERROR_TAUNT	I must attack the minion with Taunt.		VO_HERO_13_ERROR11_46.wav
GAMEPLAY_EMOTE_HERO_04A_MIRROR_START	Holy fire is my middle name.		VO_HERO_13_MIRROR_START_11.wav
GAMEPLAY_EMOTE_HERO_04A_LUNAR_NEW_YEAR	Happy New Year!		VO_HERO_13_HAPPY_NEW_YEAR_LUNAR_16.wav
GAMEPLAY_EMOTE_HERO_04A_WINTERVEIL_GREETINGS	Happy Feast of Winter Veil!		VO_HERO_13_HAPPY_HOLIDAYS_19.wav
GAMEPLAY_EMOTE_HERO_04A_CELEBRATE	The Light shines this day!		VO_HERO_13_CELEBRATE_28.wav
GAMEPLAY_EMOTE_HERO_04A_HALLOWS_END	Happy Hallow's End.		VO_HERO_13_HAPPY_HALLOWEEN_18.wav
GAMEPLAY_EMOTE_HERO_04A_PIRATE_DAY	Yar. I be taking your treasure now.		VO_Liadrin_Female_BloodElf_PIRATE_DAY_01.wav
GAMEPLAY_EMOTE_HERO_04A_FIRE_FESTIVAL	Happy Fire Festival.		VO_Liadrin_Female_BloodElf_FIRE_FESTIVAL_01.wav
GAMEPLAY_EMOTE_HERO_04A_NOBLEGARDEN	Happy Noblegarden.		VO_HERO_13_HAPPY_NOBLEGARDEN_30.wav
GAMEPLAY_EMOTE_HERO_04A_GREETINGS_RESPONSE	Hello.		VO_HERO_13_MIRROR_GREETINGS_02.wav
VO_HERO_13_HAPPY_NEW_YEAR_20	Happy New Year!		VO_HERO_13_HAPPY_NEW_YEAR_20.wav

# HERO_05a, also known as HERO_14, is Alleria Windrunner (Hunter)
GAMEPLAY_EMOTE_HERO_05A_CONCEDE	Masterful.  I concede.		VO_HERO_14_Concede_08.wav
GAMEPLAY_EMOTE_HERO_05A_GOOD_GAME	Good game.		VO_HERO_14_GG_16_ALT1.wav
GAMEPLAY_EMOTE_HERO_05A_GREETINGS	Hello, wanderer.		VO_HERO_14_Greetings_01.wav
GAMEPLAY_EMOTE_HERO_05A_LOW_CARDS	I'm almost out of cards.		VO_HERO_14_LowCards_34.wav
GAMEPLAY_EMOTE_HERO_05A_NO_CARDS	I'm out of cards!		VO_HERO_14_NoCards_35.wav
GAMEPLAY_EMOTE_HERO_05A_OOPS	A mistake.		VO_HERO_14_Oops_04.wav
GAMEPLAY_EMOTE_HERO_05A_SORRY	My regrets.		VO_HERO_14_Sorry_07.wav
GAMEPLAY_EMOTE_HERO_05A_START	Tremble before the might of the elves!		VO_HERO_14_Start_10.wav
GAMEPLAY_EMOTE_HERO_05A_THANKS	Thanks.		VO_HERO_14_Thanks_06.wav
GAMEPLAY_EMOTE_HERO_05A_THINK1	Hmm...		VO_HERO_14_Thinking1_13.wav
GAMEPLAY_EMOTE_HERO_05A_THINK2	Who to shoot...		VO_HERO_14_Thinking2_14.wav
GAMEPLAY_EMOTE_HERO_05A_THINK3	What to do...		VO_HERO_14_Thinking3_15.wav
GAMEPLAY_EMOTE_HERO_05A_THREATEN	My revenge will be swift!		VO_HERO_14_Threaten_05.wav
GAMEPLAY_EMOTE_HERO_05A_TIMER	Move.  Now!		VO_HERO_14_Time_12.wav
GAMEPLAY_EMOTE_HERO_05A_WELL_PLAYED	Well played.		VO_HERO_14_Well_Played_03.wav
GAMEPLAY_EMOTE_HERO_05A_WOW	Incredible!		VO_HERO_14_WOW_24.wav
GAMEPLAY_EMOTE_HERO_05A_ERROR_FULL_MINIONS	I have too many minions.		VO_HERO_14_ERROR07_42.wav
GAMEPLAY_EMOTE_HERO_05A_ERROR_GENERIC	I cannot do that.		VO_HERO_14_ERROR12_47.wav
GAMEPLAY_EMOTE_HERO_05A_ERROR_HAND_FULL	My hand is full!		VO_HERO_14_ERROR06_41.wav
GAMEPLAY_EMOTE_HERO_05A_ERROR_I_ATTACKED	I already attacked.		VO_HERO_14_ERROR04_39.wav
GAMEPLAY_EMOTE_HERO_05A_ERROR_JUST_PLAYED	Give that minion a turn to get ready.		VO_HERO_14_ERROR05_40.wav
GAMEPLAY_EMOTE_HERO_05A_ERROR_MINION_ATTACKED	That minion already attacked.		VO_HERO_14_ERROR03_38.wav
GAMEPLAY_EMOTE_HERO_05A_ERROR_NEED_MANA	I don't have enough Mana.		VO_HERO_14_ERROR02_37.wav
GAMEPLAY_EMOTE_HERO_05A_ERROR_NEED_WEAPON	I need a weapon.		VO_HERO_14_ERROR01_36.wav
GAMEPLAY_EMOTE_HERO_05A_ERROR_PLAY	I can't play that.		VO_HERO_14_ERROR09_44.wav
GAMEPLAY_EMOTE_HERO_05A_ERROR_STEALTH	I can't target Stealthed minions.		VO_HERO_14_ERROR08_43.wav
GAMEPLAY_EMOTE_HERO_05A_ERROR_TARGET	That's not a valid target.		VO_HERO_14_HAPPY_HOLIDAYS_19.wav
GAMEPLAY_EMOTE_HERO_05A_ERROR_TAUNT	I must attack the minion with Taunt.		VO_HERO_14_ERROR11_46.wav
GAMEPLAY_EMOTE_HERO_05A_MIRROR_START	I never tremble.		VO_HERO_14_MIRROR_START_11.wav
GAMEPLAY_EMOTE_HERO_05A_WINTERVEIL_GREETING	Happy Feast of Winter Veil.		VO_HERO_14_HAPPY_HOLIDAYS_19.wav
GAMEPLAY_EMOTE_HERO_05A_EVENT_LUNAR_NEW_YEAR	Happy New Year!		VO_HERO_14_HAPPY_NEW_YEAR_LUNAR_16.wav
GAMEPLAY_EMOTE_HERO_05A_CELEBRATE	Haha yes, YES!		VO_HERO_14_HAPPY_NEW_YEAR_LUNAR_16.wav
GAMEPLAY_EMOTE_HERO_05A_EVENT_HALLOWS_END	Happy Hallow's End.		VO_HERO_14_HAPPY_HALLOWEEN_18.wav
GAMEPLAY_EMOTE_HERO_05A_EVENT_FIRE_FESTIVAL	The Fire Festival is upon us.		VO_AlleriaWindrunner_Female_HighElf_FIRE_FESTIVAL_01.wav
GAMEPLAY_EMOTE_HERO_05A_EVENT_PIRATE_DAY	Yarrr! I'll scuttle ye!		VO_AlleriaWindrunner_Female_HighElf_PIRATE_DAY_01.wav
GAMEPLAY_EMOTE_HERO_05A_EVENT_NOBLEGARDEN	Happy Noblegarden.		VO_HERO_14_HAPPY_NOBLEGARDEN_30.wav
GAMEPLAY_EMOTE_HERO_05A_GREETINGS_RESPONSE	Huh. Hello, indeed.		VO_HERO_14_MIRROR_GREETINGS_02.wav
VO_HERO_14_HAPPY_NEW_YEAR_20	Happy New Year!		VO_HERO_14_HAPPY_NEW_YEAR_20

# HERO_02a, also known as HERO_15, is Morgl the Oracle (Shaman)
GAMEPLAY_EMOTE_HERO_02A_CONCEDE	<I have been bested.>		VO_HERO_15_Concede_08.wav
GAMEPLAY_EMOTE_HERO_02A_GREETINGS	<Hello, friend.>		VO_HERO_15_Greetings_01.wav
GAMEPLAY_EMOTE_HERO_02A_LOW_CARDS	<I'm running\nout of cards!>		VO_HERO_15_LowCards_38.wav
GAMEPLAY_EMOTE_HERO_02A_NO_CARDS	<I'm out of cards!>		VO_HERO_15_NoCards_39.wav
GAMEPLAY_EMOTE_HERO_02A_OOPS	<Curses!>		VO_HERO_15_Oops_04.wav
GAMEPLAY_EMOTE_HERO_02A_SORRY	<My apologies,\nyoung one.>		VO_HERO_15_Sorry_07.wav
GAMEPLAY_EMOTE_HERO_02A_START	<Time for a lesson,\nyoung one!>		VO_HERO_15_Start_10.wav
GAMEPLAY_EMOTE_HERO_02A_THANKS	<My sincerest\ngratitude.>		VO_HERO_15_Thanks_06.wav
GAMEPLAY_EMOTE_HERO_02A_THINK1	<Shall I....>	VO_HERO_15_Thinking1_13.wav
GAMEPLAY_EMOTE_HERO_02A_THINK2	<Interesting \nthought....>		VO_HERO_15_Thinking2_14.wav
GAMEPLAY_EMOTE_HERO_02A_THINK3	<A possibility....>		VO_HERO_15_Thinking3_15.wav
GAMEPLAY_EMOTE_HERO_02A_THREATEN	<Face the wisdom \nof the seas!>		VO_HERO_15_Threaten_05.wav
GAMEPLAY_EMOTE_HERO_02A_TIMER	<Quickly now, \nquickly!>		VO_HERO_15_Time_12.wav
GAMEPLAY_EMOTE_HERO_02A_WELL_PLAYED	<Well done.>		VO_HERO_15_Well_Played_03.wav
GAMEPLAY_EMOTE_HERO_02A_WOW	<Inconceivable!>		VO_HERO_15_WOW_28.wav
GAMEPLAY_EMOTE_HERO_02A_ERROR_FULL_MINIONS	<I have too \nmany minions.>		VO_HERO_15_ERROR07_46.wav
GAMEPLAY_EMOTE_HERO_02A_ERROR_GENERIC	<That cannot\nbe done.>		VO_HERO_15_ERROR12_51.wav
GAMEPLAY_EMOTE_HERO_02A_ERROR_HAND_FULL	<My hand is\ntoo full.>		VO_HERO_15_ERROR06_45.wav
GAMEPLAY_EMOTE_HERO_02A_ERROR_I_ATTACKED	<I have already \nattacked.>	VO_HERO_15_ERROR04_43.wav
GAMEPLAY_EMOTE_HERO_02A_ERROR_JUST_PLAYED	<That minion needs\na moment.>		VO_HERO_15_ERROR05_44.wav
GAMEPLAY_EMOTE_HERO_02A_ERROR_MINION_ATTACKED	<That minion has\nalready attacked.>		VO_HERO_15_ERROR03_42.wav
GAMEPLAY_EMOTE_HERO_02A_ERROR_NEED_MANA	<I need more mana.>		VO_HERO_15_ERROR02_41.wav
GAMEPLAY_EMOTE_HERO_02A_ERROR_NEED_WEAPON	<I need a weapon.>		VO_HERO_15_ERROR01_40.wav
GAMEPLAY_EMOTE_HERO_02A_ERROR_PLAY	<I cannot play that.>		VO_HERO_15_ERROR09_48.wav
GAMEPLAY_EMOTE_HERO_02A_ERROR_STEALTH	<I cannot engage\na Stealthed minion!>		VO_HERO_15_ERROR08_47.wav
GAMEPLAY_EMOTE_HERO_02A_ERROR_TARGET	<That target\nis invalid.>		VO_HERO_15_ERROR10_49.wav
GAMEPLAY_EMOTE_HERO_02A_ERROR_TAUNT	<I cannot get past\nthe minion with Taunt.>		VO_HERO_15_ERROR11_50.wav
GAMEPLAY_EMOTE_HERO_02A_MIRROR_START	<Young!? You have\nmuch to learn.>		VO_HERO_15_MIRROR_START_11.wav
GAMEPLAY_EMOTE_HERO_02A_WINTERVEIL_GREETINGS	<A happy Winter Veil\nto you!>		VO_HERO_15_HAPPY_HOLIDAYS_19.wav
GAMEPLAY_EMOTE_HERO_02A_EVENT_LUNAR_NEW_YEAR	<A prosperous new\nyear to you!>		VO_HERO_15_GREETINGS_01.wav
GAMEPLAY_EMOTE_HERO_02A_CELEBRATE	<Celebrations!>		VO_HERO_15_CELEBRATE_32.wav
GAMEPLAY_EMOTE_HERO_02A_PIRATE_DAY	<Pirates!? We were \nhere first!>		VO_HERO_15_BRB_25.wav
GAMEPLAY_EMOTE_HERO_02A_FIRE_FESTIVAL	<We don't have the Fire\nFestival where I'm from.>		VO_Morgl_Male_Murloc_FIRE_FESTIVAL_01.wav
GAMEPLAY_EMOTE_HERO_02A_HALLOWS_END	<Have a spooky Hallow's\nEnd, tadpoles.>		VO_HERO_15_HAPPY_HALLOWEEN_18.wav
GAMEPLAY_EMOTE_HERO_02A_NOBLEGARDEN	<Happy Noblegarden!>		VO_HERO_15_HAPPY_NOBLEGARDEN_34.wav
GAMEPLAY_EMOTE_HERO_02A_GREETINGS_RESPONSE	<Hello, there.>		VO_HERO_15_MIRROR_GREETINGS_02.wav
VO_HERO_15_HAPPY_NEW_YEAR_24	<Happy New Year!>		VO_HERO_15_HAPPY_NEW_YEAR_24

# GVG_085 is Annoy-o-Tron, for the Mech War Tavern Brawl Season 16: Boom Bot vs Annoy-o-Tron
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_GREETINGS	<Greetings>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_WELL_PLAYED	<Well played>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_OOPS	<Error>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_THREATEN	<Threaten>	The text is in brackets because the VO files is just Annoy-o-Tron's attack	VO_GVG_085_Attack_02_ALT.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_THANKS	<Thanks>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_SORRY	<Sorry>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_CONCEDE	<Concede>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_START	<Begin>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_TIMER	<Timer low>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_THINK1	<Processing...>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_THINK2	<Acquiring target...>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_THINK3	<Wasting cycles...>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_LOW_CARDS	<Low cards>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_NO_CARDS	<No cards>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_WOW	<Incredible!>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_ERROR_NEED_WEAPON	<Error!>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_ERROR_NEED_MANA	<Error!>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_ERROR_MINION_ATTACKED	<Error!>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_ERROR_I_ATTACKED	<Error!>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_ERROR_JUST_PLAYED	<Error!>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_ERROR_HAND_FULL	<Error!>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_ERROR_FULL_MINIONS	<Error!>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_ERROR_STEALTH	<Error!>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_ERROR_PLAY	<Error!>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_ERROR_TARGET	<Error!>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR01_ERROR_TAUNT	<Error!>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	VO_GVG_085_Play_01.wav

# GVG_110t is Boom Bot, for the Mech War Tavern Brawl Season 16: Boom Bot vs Annoy-o-Tron
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_GREETINGS	<Greetings>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	GVG_110t_BoomBot_EnterPlay.wav
